iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,1000.0,-5168.879586195366,1576.992578249542,1576992.578249542,1571823.6986633467,162224.5403513726,0,996
1,1000.0,-20.6967182599273,0.0,0.0,-20.6967182599273,95.61148756182024,1000,0
2,1000.0,-294.9434148734506,0.0,0.0,-294.9434148734506,95.61148756182024,1000,0
3,1000.0,-569.1901114869739,0.0,0.0,-569.1901114869739,95.61148756182024,1000,0
4,1000.0,-843.4368081004972,0.0,0.0,-843.4368081004972,95.61148756182024,684,0
5,1000.0,-1117.6835047140205,0.0,0.0,-1117.6835047140205,95.61148756182024,348,0
6,1000.0,-1391.930201327544,0.005283877251675946,5.283877251675946,-1386.646324075868,94.5866071631024,144,16
7,1000.0,-1552.3720789345812,0.013351220578272687,13.351220578272686,-1539.0208583563085,102.13404385450771,72,16
8,1000.0,-1659.8321234231269,0.06582539442756,65.82539442756,-1594.0067289955668,477.9130151229709,56,24
9,1000.0,-1758.3435395654672,0.8776887396891416,877.6887396891416,-880.6547998763256,1952.694880432106,56,128
10,1000.0,-750.6849800738961,0.0,0.0,-750.6849800738961,95.61148756182024,660,0
11,1000.0,-1022.9696351207884,0.0,0.0,-1022.9696351207884,95.61148756182024,488,0
12,1000.0,-1295.2542901676811,0.24256821246636193,242.56821246636193,-1052.6860777013192,681.7073550322793,344,36
13,1000.0,-1120.2200068640866,0.0,0.0,-1120.2200068640866,95.61148756182024,504,0
14,1000.0,-1392.5046619109792,0.0,0.0,-1392.5046619109792,95.61148756182024,336,0
15,1000.0,-1664.7893169578715,0.11159219139384119,111.59219139384119,-1553.1971255640303,470.0812377456541,208,32
16,1000.0,-1536.5475428916986,0.0550012527144388,55.0012527144388,-1481.5462901772598,432.79993218477,256,12
17,1000.0,-1639.0906832351989,0.0,0.0,-1639.0906832351989,95.61148756182024,276,0
18,1000.0,-1910.7557277013657,1.0625183965458567,1062.5183965458566,-848.2373311555091,2014.9193053625927,120,100
19,1000.0,-1000.7318726923053,0.0,0.0,-1000.7318726923053,95.61148756182024,592,0
20,1000.0,-1262.8872740687405,0.0,0.0,-1262.8872740687405,95.61148756182024,420,0
21,1000.0,-1523.0647620773073,0.0,0.0,-1523.0647620773073,95.61148756182024,288,0
22,1000.0,-1778.1987219841728,0.10948916406064232,109.48916406064232,-1668.7095579235306,594.4345959735386,132,40
23,1000.0,-1686.0751522404314,0.04045318993860793,40.45318993860793,-1645.6219623018235,247.15101369910414,280,24
24,1000.0,-1703.7141888931558,0.0,0.0,-1703.7141888931558,95.61148756182024,256,0
25,1000.0,-1953.0097274846964,0.12098034167594958,120.98034167594957,-1832.0293858087468,500.56080159996986,164,40
26,1000.0,-1700.4703105229582,0.0,0.0,-1700.4703105229582,95.61148756182024,264,0
