iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,10000000.0,-5168.879586195366,1576.992578249542,15769925782.49542,15769920613.615835,1622801709.3621957,0,996
1,10000000.0,-0.8208465194956841,0.0,0.0,-0.8208465194956841,95.61148756182024,1000,0
2,10000000.0,-275.06754313301894,0.0,0.0,-275.06754313301894,95.61148756182024,1000,0
3,10000000.0,-549.3142397465424,0.0,0.0,-549.3142397465424,95.61148756182024,1000,0
4,10000000.0,-823.5609363600656,0.0,0.0,-823.5609363600656,95.61148756182024,712,0
5,10000000.0,-1097.8076329735889,0.0,0.0,-1097.8076329735889,95.61148756182024,360,0
6,10000000.0,-1372.0543295871125,0.005283877251675945,52838.77251675945,51466.71818717234,864073.3927555069,144,16
7,10000000.0,-640.6245231108581,0.0,0.0,-640.6245231108581,95.61148756182024,708,0
8,10000000.0,-914.8712197243815,0.026268338797454133,262683.38797454134,261768.51675481696,2006975.9261984732,568,40
9,10000000.0,-326.1413204056621,0.0,0.0,-326.1413204056621,95.61148756182024,920,0
10,10000000.0,-600.3880170191856,0.0,0.0,-600.3880170191856,95.61148756182024,828,0
11,10000000.0,-874.6347136327088,0.0,0.0,-874.6347136327088,95.61148756182024,688,0
12,10000000.0,-1148.8814102462318,0.0,0.0,-1148.8814102462318,95.61148756182024,444,0
13,10000000.0,-1423.128106859755,0.008594996649383752,85949.96649383752,84526.83838697776,1247720.2324434759,204,24
14,10000000.0,-911.6333927653899,0.0,0.0,-911.6333927653899,95.61148756182024,472,0
15,10000000.0,-1185.8800893789132,0.5106160463752161,5106160.463752161,5104974.583662782,13055681.406606708,364,64
16,10000000.0,-212.60979321887018,0.0,0.0,-212.60979321887018,95.61148756182024,996,0
17,10000000.0,-486.5036667524048,0.0,0.0,-486.5036667524048,95.61148756182024,940,0
18,10000000.0,-756.826280232666,0.0,0.0,-756.826280232666,95.61148756182024,768,0
19,10000000.0,-1027.1488937129275,0.0,0.0,-1027.1488937129275,95.61148756182024,504,0
20,10000000.0,-1297.4715071931885,0.09022025016051277,902202.5016051277,900905.0300979345,5836267.08960776,228,16
21,10000000.0,-1057.898369351643,0.0,0.0,-1057.898369351643,95.61148756182024,500,0
22,10000000.0,-1328.220982831904,1.3462620426567173,13462620.426567173,13461292.20558434,23845287.688093465,332,88
23,10000000.0,-320.1064329519765,0.0,0.0,-320.1064329519765,95.61148756182024,1000,0
24,10000000.0,-592.3910879988689,0.0,0.0,-592.3910879988689,95.61148756182024,856,0
25,10000000.0,-864.6757430457612,0.05046463219315872,504646.3219315872,503781.64618854143,2857252.429369748,568,16
26,10000000.0,-515.2194934416361,0.0,0.0,-515.2194934416361,95.61148756182024,912,0
27,10000000.0,-787.5041484885288,0.0,0.0,-787.5041484885288,95.61148756182024,676,0
28,10000000.0,-1059.7888035354208,0.005090200573604476,50902.00573604476,49842.21693250934,862588.4898614591,460,16
29,10000000.0,-864.4526928537708,0.05268145448914089,526814.5448914089,525950.0921985551,4435177.402769218,588,12
30,10000000.0,-1051.9064364996916,0.0,0.0,-1051.9064364996916,95.61148756182024,512,0
31,10000000.0,-1322.2290499799533,0.529860559548632,5298605.59548632,5297283.36643634,12708635.168761427,368,56
32,10000000.0,-588.0761198472202,0.0,0.0,-588.0761198472202,95.61148756182024,768,0
33,10000000.0,-860.3607748941123,0.0,0.0,-860.3607748941123,95.61148756182024,628,0
34,10000000.0,-1132.6454299410047,0.0,0.0,-1132.6454299410047,95.61148756182024,480,0
35,10000000.0,-1404.9300849878969,0.7145853312172539,7145853.312172539,7144448.382087551,15680015.652434422,304,76
36,10000000.0,-205.527451008844,0.0,0.0,-205.527451008844,95.61148756182024,968,0
37,10000000.0,-477.8121060557364,0.0,0.0,-477.8121060557364,95.61148756182024,900,0
38,10000000.0,-750.0967611026286,3.85057230574987e-06,38.5057230574987,-711.59103804513,25680.174586492125,792,4
39,10000000.0,-949.9579277937013,0.0,0.0,-949.9579277937013,95.61148756182024,600,0
40,10000000.0,-1222.2425828405935,0.0,0.0,-1222.2425828405935,95.61148756182024,320,0
41,10000000.0,-1494.5272378874859,0.00877099648161577,87709.96481615769,86215.43757827021,1242089.2522963756,128,24
42,10000000.0,-609.1201146272232,0.0,0.0,-609.1201146272232,95.61148756182024,700,0
43,10000000.0,-881.4047696741155,0.02589767668658536,258976.7668658536,258095.36209617948,1999970.244802979,596,36
