iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,100000.0,-5168.879586195366,1576.992578249542,157699257.8249542,157694088.94536802,16227961.995576816,0,996
1,100000.0,-0.8208465194956841,0.0,0.0,-0.8208465194956841,95.61148756182024,1000,0
2,100000.0,-275.06754313301894,0.0,0.0,-275.06754313301894,95.61148756182024,1000,0
3,100000.0,-549.3142397465424,0.0,0.0,-549.3142397465424,95.61148756182024,1000,0
4,100000.0,-823.5609363600656,0.0,0.0,-823.5609363600656,95.61148756182024,712,0
5,100000.0,-1097.8076329735889,0.0,0.0,-1097.8076329735889,95.61148756182024,360,0
6,100000.0,-1372.0543295871125,0.005283877251675946,528.3877251675946,-843.666604419518,8597.260779212835,144,16
7,100000.0,-666.9934855642052,0.0,0.0,-666.9934855642052,95.61148756182024,700,0
8,100000.0,-941.2401821777283,0.0269121190766678,2691.21190766678,1749.9717254890516,20304.541475870858,560,40
9,100000.0,-365.779028498162,0.0,0.0,-365.779028498162,95.61148756182024,904,0
10,100000.0,-640.0257251116853,0.0,0.0,-640.0257251116853,95.61148756182024,808,0
11,100000.0,-914.2724217252085,0.0,0.0,-914.2724217252085,95.61148756182024,656,0
12,100000.0,-1188.5191183387317,0.0,0.0,-1188.5191183387317,95.61148756182024,400,0
13,100000.0,-1462.7658149522551,0.05791218838246207,5791.218838246207,4328.453023293952,37754.73896861525,192,40
14,100000.0,-921.9425214052422,0.0,0.0,-921.9425214052422,95.61148756182024,456,0
15,100000.0,-1196.1892180187651,0.525904796196077,52590.4796196077,51394.290401588936,132669.27389661525,364,64
16,100000.0,-216.33731420085255,0.0,0.0,-216.33731420085255,95.61148756182024,996,0
17,100000.0,-490.231187734387,0.0,0.0,-490.231187734387,95.61148756182024,932,0
18,100000.0,-760.5538012146484,0.0,0.0,-760.5538012146484,95.61148756182024,760,0
19,100000.0,-1030.8764146949095,0.0,0.0,-1030.8764146949095,95.61148756182024,500,0
20,100000.0,-1301.199028175171,0.09008611266958684,9008.611266958684,7707.412238783512,58271.476271153486,220,16
21,100000.0,-1102.5644931470003,0.0007254205166132002,72.54205166132002,-1030.0224414856802,2536.649034023763,444,8
22,100000.0,-658.5429892165884,0.0,0.0,-658.5429892165884,95.61148756182024,896,0
23,100000.0,-928.8656026968495,0.0,0.0,-928.8656026968495,95.61148756182024,588,0
24,100000.0,-1199.188216177111,0.21813957567693176,21813.957567693174,20614.769351516064,79261.70717228935,288,48
25,100000.0,-660.0767918579932,0.0,0.0,-660.0767918579932,95.61148756182024,792,0
26,100000.0,-930.3994053382547,0.0,0.0,-930.3994053382547,95.61148756182024,616,0
27,100000.0,-1200.7220188185158,0.0,0.0,-1200.7220188185158,95.61148756182024,416,0
28,100000.0,-1471.0446322987773,0.31056617040206136,31056.617040206136,29585.57240790736,85223.70626477264,236,44
29,100000.0,-1083.0861461680192,0.0,0.0,-1083.0861461680192,95.61148756182024,516,0
30,100000.0,-1353.0559365682918,0.5036370637575034,50363.70637575034,49010.65043918205,125019.61502860408,420,48
31,100000.0,-654.6620049352612,0.0,0.0,-654.6620049352612,95.61148756182024,752,0
32,100000.0,-924.9846184155226,0.0,0.0,-924.9846184155226,95.61148756182024,620,0
33,100000.0,-1195.3072318957838,0.0,0.0,-1195.3072318957838,95.61148756182024,452,0
34,100000.0,-1465.6298453760455,0.22430353704415915,22430.353704415913,20964.723859039867,80067.71263092545,280,56
35,100000.0,-403.54064230902327,0.0,0.0,-403.54064230902327,95.61148756182024,852,0
36,100000.0,-675.8252973559156,0.0036040436489282127,360.40436489282126,-315.42093246309435,7852.277594761415,752,4
37,100000.0,-564.6435055959473,0.0,0.0,-564.6435055959473,95.61148756182024,896,0
38,100000.0,-836.9281606428394,0.0,0.0,-836.9281606428394,95.61148756182024,740,0
39,100000.0,-1109.212815689732,0.04537032313105086,4537.032313105086,3427.8194974153544,35439.49211534534,416,12
40,100000.0,-1304.0205733772134,0.31762683493427646,31762.683493427645,30458.662920050432,86666.33605406075,216,48
41,100000.0,-533.3233414133073,0.0,0.0,-533.3233414133073,95.61148756182024,800,0
42,100000.0,-805.6079964601996,0.0,0.0,-805.6079964601996,95.61148756182024,712,0
43,100000.0,-1077.892651507092,0.0,0.0,-1077.892651507092,95.61148756182024,560,0
44,100000.0,-1350.1773065539842,0.0,0.0,-1350.1773065539842,95.61148756182024,308,0
45,100000.0,-1622.4619616008767,0.3758238689972023,37582.38689972023,35959.92493811935,103916.04230296591,140,40
46,100000.0,-988.7490068354169,0.0023699250069747907,236.99250069747907,-751.7565061379379,6384.689996568198,428,12
47,100000.0,-746.7850095906085,0.0,0.0,-746.7850095906085,95.61148756182024,696,0
48,100000.0,-1017.1076230708696,0.5448718728081046,54487.18728081045,53470.07965773958,126834.85396400791,540,48
49,100000.0,-385.16470599053554,0.0,0.0,-385.16470599053554,95.61148756182024,996,0
50,100000.0,-655.4873194707969,0.0,0.0,-655.4873194707969,95.61148756182024,816,0
51,100000.0,-925.8099329510582,0.0,0.0,-925.8099329510582,95.61148756182024,512,0
52,100000.0,-1196.1325464313197,0.5992339230046457,59923.39230046457,58727.25975403325,133119.58767753423,308,76
53,100000.0,-386.7615956309727,0.0,0.0,-386.7615956309727,95.61148756182024,900,0
54,100000.0,-657.0842091112339,0.0,0.0,-657.0842091112339,95.61148756182024,824,0
55,100000.0,-927.4068225914953,0.0,0.0,-927.4068225914953,95.61148756182024,652,0
56,100000.0,-1197.7294360717563,0.0,0.0,-1197.7294360717563,95.61148756182024,408,0
57,100000.0,-1468.052049552018,0.0,0.0,-1468.052049552018,95.61148756182024,168,0
58,100000.0,-1738.3746630322787,0.4141595651184755,41415.95651184755,39677.58184881527,128667.73310295209,56,96
59,100000.0,-45.64199882746918,0.0,0.0,-45.64199882746918,95.61148756182024,1000,0
60,100000.0,-317.9266538743615,0.0,0.0,-317.9266538743615,95.61148756182024,1000,0
