iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,100000000.0,-5168.879586195366,1576.992578249542,157699257824.9542,157699252656.07462,16228017594.514952,0,996
1,100000000.0,-0.8208465194956841,0.0,0.0,-0.8208465194956841,95.61148756182024,1000,0
2,100000000.0,-275.06754313301894,0.0,0.0,-275.06754313301894,95.61148756182024,1000,0
3,100000000.0,-549.3142397465424,0.0,0.0,-549.3142397465424,95.61148756182024,1000,0
4,100000000.0,-823.5609363600656,0.0,0.0,-823.5609363600656,95.61148756182024,712,0
5,100000000.0,-1097.8076329735889,0.0,0.0,-1097.8076329735889,95.61148756182024,360,0
6,100000000.0,-1372.0543295871125,0.005283877251675946,528387.7251675946,527015.6708380075,8641132.890657334,144,16
7,100000000.0,-640.6245231108581,0.0,0.0,-640.6245231108581,95.61148756182024,708,0
8,100000000.0,-914.8712197243815,0.026268338797454136,2626833.8797454135,2625919.008525689,20070103.520379994,568,40
9,100000000.0,-326.1413204056621,0.0,0.0,-326.1413204056621,95.61148756182024,920,0
10,100000000.0,-600.3880170191856,0.0,0.0,-600.3880170191856,95.61148756182024,828,0
11,100000000.0,-874.6347136327088,0.0,0.0,-874.6347136327088,95.61148756182024,688,0
12,100000000.0,-1148.8814102462318,0.0,0.0,-1148.8814102462318,95.61148756182024,444,0
13,100000000.0,-1423.128106859755,0.008594996649383754,859499.6649383754,858076.5368315156,12477536.904833848,204,24
14,100000000.0,-911.6333927653899,0.0,0.0,-911.6333927653899,95.61148756182024,472,0
15,100000000.0,-1185.8800893789132,0.5106160463752161,51061604.63752161,51060418.75743223,130557248.58377789,364,64
16,100000000.0,-212.60979321887018,0.0,0.0,-212.60979321887018,95.61148756182024,996,0
17,100000000.0,-486.5036667524048,0.0,0.0,-486.5036667524048,95.61148756182024,940,0
18,100000000.0,-756.826280232666,0.0,0.0,-756.826280232666,95.61148756182024,768,0
19,100000000.0,-1027.1488937129275,0.0,0.0,-1027.1488937129275,95.61148756182024,504,0
20,100000000.0,-1297.4715071931885,0.09022025016051274,9022025.016051274,9020727.54454408,58362825.63582072,228,16
21,100000000.0,-1057.898369351643,0.0,0.0,-1057.898369351643,95.61148756182024,500,0
22,100000000.0,-1328.220982831904,1.3462620426567171,134626204.2656717,134624876.04468888,238453342.07985947,332,88
23,100000000.0,-320.1064329519765,0.0,0.0,-320.1064329519765,95.61148756182024,1000,0
24,100000000.0,-592.3910879988689,0.0,0.0,-592.3910879988689,95.61148756182024,856,0
25,100000000.0,-864.6757430457612,0.05046463219315872,5046463.219315872,5045598.543572825,28572858.78784416,568,16
26,100000000.0,-515.2194934416361,0.0,0.0,-515.2194934416361,95.61148756182024,912,0
27,100000000.0,-787.5041484885288,0.0,0.0,-787.5041484885288,95.61148756182024,676,0
28,100000000.0,-1059.7888035354208,0.005090200573604475,509020.05736044754,507960.26855691214,8626122.78039032,460,16
29,100000000.0,-864.4526928537708,0.05268145448914088,5268145.448914088,5267280.996221234,44351917.50611685,588,12
30,100000000.0,-1051.9064364996916,0.0,0.0,-1051.9064364996916,95.61148756182024,512,0
31,100000000.0,-1322.2290499799533,0.529860559548632,52986055.9548632,52984733.72581322,127086721.20744486,368,56
32,100000000.0,-588.0761198472202,0.0,0.0,-588.0761198472202,95.61148756182024,768,0
33,100000000.0,-860.3607748941123,0.0,0.0,-860.3607748941123,95.61148756182024,628,0
34,100000000.0,-1132.6454299410047,0.0,0.0,-1132.6454299410047,95.61148756182024,480,0
35,100000000.0,-1404.9300849878969,0.7145853312172538,71458533.12172538,71457128.19164039,156800608.42001405,304,76
36,100000000.0,-205.527451008844,0.0,0.0,-205.527451008844,95.61148756182024,968,0
37,100000000.0,-477.8121060557364,0.0,0.0,-477.8121060557364,95.61148756182024,900,0
38,100000000.0,-750.0967611026286,3.850572305749869e-06,385.0572305749869,-365.0395305276418,256938.8120831595,792,4
39,100000000.0,-949.9579277937013,0.0,0.0,-949.9579277937013,95.61148756182024,600,0
40,100000000.0,-1222.2425828405935,0.0,0.0,-1222.2425828405935,95.61148756182024,320,0
41,100000000.0,-1494.5272378874859,0.00877099648161577,877099.648161577,875605.1209236895,12421322.525258537,128,24
42,100000000.0,-609.1201146272232,0.0,0.0,-609.1201146272232,95.61148756182024,700,0
43,100000000.0,-881.4047696741155,0.02589767668658536,2589767.668658536,2588886.263888862,20000031.290074673,596,36
44,100000000.0,-358.94486517549905,0.0,0.0,-358.94486517549905,95.61148756182024,892,0
45,100000000.0,-631.2295202223913,0.0,0.0,-631.2295202223913,95.61148756182024,808,0
46,100000000.0,-903.5141752692834,0.0,0.0,-903.5141752692834,95.61148756182024,704,0
47,100000000.0,-1175.7988303161758,0.026316396604665525,2631639.6604665527,2630463.8616362363,27618273.708590463,436,12
48,100000000.0,-1364.9229901477865,0.0,0.0,-1364.9229901477865,95.61148756182024,236,0
49,100000000.0,-1629.820242057379,0.5736228461291268,57362284.612912685,57360654.79267063,157461958.18801245,88,112
50,100000000.0,-326.7295363599572,0.0,0.0,-326.7295363599572,95.61148756182024,864,0
51,100000000.0,-599.0141914068495,0.0,0.0,-599.0141914068495,95.61148756182024,764,0
52,100000000.0,-871.2988464537416,0.11226663399557094,11226663.399557093,11225792.10071064,67778866.21347365,700,48
53,100000000.0,-381.44731567017436,0.0,0.0,-381.44731567017436,95.61148756182024,896,0
54,100000000.0,-653.7319707170668,0.0,0.0,-653.7319707170668,95.61148756182024,772,0
55,100000000.0,-926.016625763959,0.0,0.0,-926.016625763959,95.61148756182024,596,0
56,100000000.0,-1198.3012808108513,0.010414274792596429,1041427.4792596429,1040229.177978832,12474100.65490193,388,20
57,100000000.0,-757.7968326458401,0.0,0.0,-757.7968326458401,95.61148756182024,620,0
58,100000000.0,-1030.0814876927325,0.0,0.0,-1030.0814876927325,95.61148756182024,440,0
59,100000000.0,-1302.3661427396244,0.7305482036238381,73054820.36238381,73053517.99624108,164529322.35075754,344,88
60,100000000.0,-168.89581054538783,0.0,0.0,-168.89581054538783,95.61148756182024,996,0
61,100000000.0,-441.18046559228014,0.0,0.0,-441.18046559228014,95.61148756182024,964,0
62,100000000.0,-713.4651206391726,0.0,0.0,-713.4651206391726,95.61148756182024,816,0
63,100000000.0,-985.7497756860647,0.0,0.0,-985.7497756860647,95.61148756182024,544,0
64,100000000.0,-1258.0344307329567,0.0031804690703789947,318046.9070378995,316788.87260716653,7386013.200206279,256,8
