iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,10.0,4162.985653427059,1006.6961840897205,10066.961840897206,14229.947494324264,912.2633657817763,0,996
1,10.0,3157.7083768086195,544.3145811319789,5443.14581131979,8600.854188128409,775.4299455485907,0,816
2,10.0,2709.7313564597366,229.0729544729291,2290.729544729291,5000.460901189028,525.6624215812133,0,480
3,10.0,2640.0424831533874,100.11572399701444,1001.1572399701445,3641.199723123532,406.6836236540502,8,316
4,10.0,2661.291270142304,41.471764994397695,414.71764994397694,3076.008920086281,335.30798353344017,24,216
5,10.0,2683.7061003265985,21.021649136307094,210.21649136307093,2893.9225916896694,285.56346499907,56,140
6,10.0,2687.3450062889115,13.771917145940497,137.71917145940498,2825.0641777483165,272.33808332958114,56,108
7,10.0,2679.3025187924063,10.251064793125806,102.51064793125806,2781.8131667236644,268.3808808540044,48,96
8,10.0,2666.114661006654,8.546522517542162,85.46522517542161,2751.5798861820754,257.52602362902974,48,68
9,10.0,2648.6307676587885,8.14353429801331,81.4353429801331,2730.0661106389216,265.8954381613487,48,88
10,10.0,2640.076792776934,7.299316004447287,72.99316004447287,2713.069952821407,265.1809015777812,48,88
11,10.0,2632.0941838050007,6.875512811753492,68.75512811753492,2700.849311922536,256.2895826641113,64,68
12,10.0,2623.400452197445,7.338468874747732,73.38468874747731,2696.785140944922,275.3254177345758,44,112
13,10.0,2620.403090446735,6.123886220506865,61.23886220506865,2681.6419526518034,257.72967018012145,56,64
14,10.0,2608.256678412832,6.695004307730552,66.95004307730552,2675.2067214901376,283.34258499816184,40,128
15,10.0,2610.380280616401,5.911460535463947,59.114605354639465,2669.4948859710403,254.73337104678976,72,56
16,10.0,2604.400816412751,6.905234982157424,69.05234982157424,2673.453166234325,286.37832048650597,32,128
17,10.0,2599.6236407820666,5.442160542336282,54.42160542336282,2654.0452462054295,252.91473766105835,56,48
18,10.0,2584.1730610510967,6.427606605941399,64.27606605941399,2648.4491271105107,284.4098249380172,40,128
19,10.0,2589.3166458075452,4.758050061627745,47.58050061627745,2636.8971464238225,252.44680890082043,52,48
20,10.0,2574.9406403864236,5.820953682926186,58.209536829261864,2633.1501772156853,286.6021854672597,44,136
21,10.0,2581.4085167761295,4.3580390755820035,43.580390755820034,2624.9889075319497,253.76484304811729,44,48
22,10.0,2568.342674184876,5.058241142761354,50.582411427613536,2618.9250856124895,284.4098249380172,40,128
23,10.0,2573.78749916765,4.333495361793687,43.33495361793687,2617.1224527855866,249.60547506730694,52,32
24,10.0,2556.6042292284997,6.295654928318447,62.95654928318447,2619.560778511684,289.43247004731467,36,136
25,10.0,2565.3172079374403,4.244859649553097,42.448596495530964,2607.7658044329714,247.79023967574213,52,24
26,10.0,2547.668140179739,6.605077635115309,66.05077635115309,2613.7189165308923,294.00957705727365,24,136
27,10.0,2556.7595397937134,4.541028397428383,45.410283974283836,2602.169823767997,249.07708011430367,56,32
28,10.0,2541.415035569368,6.081874326690375,60.81874326690375,2602.2337788362715,289.6368068325019,36,136
29,10.0,2550.634548659292,4.1484862419198825,41.484862419198826,2592.1194110784904,249.00588865624852,52,32
30,10.0,2535.1298086793217,5.870605167283623,58.706051672836224,2593.835860352158,289.8601179339738,28,128
31,10.0,2542.9872228017057,4.072919869578769,40.72919869578769,2583.7164214974932,250.40799613743434,44,32
32,10.0,2528.556975114409,5.676940602097214,56.76940602097214,2585.326381135381,288.57366248579893,32,128
33,10.0,2537.125172346587,4.012746003305206,40.12746003305206,2577.252632379639,249.00588865624852,52,32
34,10.0,2522.630657672767,5.753371046161708,57.533710461617076,2580.164368134384,294.32982985763834,24,136
35,10.0,2532.374270269538,4.287537665937034,42.87537665937034,2575.2496469289085,247.25844113118129,56,24
36,10.0,2517.1964772357696,5.946765209843655,59.46765209843655,2576.6641293342063,297.8028829031928,24,144
37,10.0,2528.6392909456927,4.3664579762892455,43.66457976289246,2572.3038707085852,246.94321198025708,64,24
38,10.0,2516.519443886098,5.717913586628809,57.17913586628809,2573.698579752386,296.3516666375255,28,144
39,10.0,2526.495989922492,3.885396676634162,38.85396676634162,2565.3499566888336,249.07708011430367,56,32
40,10.0,2513.1735749558957,4.719514677302902,47.19514677302902,2560.368721728925,291.1684350276462,32,136
41,10.0,2522.4715659425137,3.663315300243469,36.63315300243469,2559.104718944948,249.60547506730694,52,32
42,10.0,2508.8970746464965,4.72355107965366,47.2355107965366,2556.1325854430333,295.6405048632261,20,136
43,10.0,2518.740972143187,3.8722559866901225,38.72255986690122,2557.463532010088,247.79023967574213,52,24
44,10.0,2503.675498372647,5.010468876520345,50.10468876520345,2553.78018713785,296.2524194498577,20,136
45,10.0,2516.0880741682913,4.050592763625854,40.50592763625854,2556.59400180455,245.49709792588504,56,16
