iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,100000.0,4162.985653427059,1006.6961840897205,100669618.40897205,100673781.39462548,6974192.385228817,0,996
1,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
2,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
3,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
4,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
5,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
6,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
7,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
8,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
9,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
10,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
11,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
12,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
13,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
14,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
15,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
16,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
17,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
18,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
19,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
20,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
21,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
22,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
23,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
24,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
25,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
26,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
27,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
28,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
29,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
30,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
31,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
32,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
33,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
34,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
35,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
36,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
37,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
38,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
39,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
40,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
41,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
42,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
43,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
44,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
45,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
46,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
47,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
48,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
49,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
50,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
51,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
52,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
53,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
54,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
55,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
56,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
57,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
58,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
59,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
60,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
61,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
62,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
63,100000.0,4318.659057747105,969.9999999999999,96999999.99999999,97004318.65905774,9561168.114919137,1000,0
64,100000.0,30904.147237714602,21413.00275879427,2141300275.8794272,2141331180.026665,22736411.76365624,0,5384
