iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,10.0,4162.985653427059,1006.6961840897205,10066.961840897206,14229.947494324264,912.2633657817763,0,996
1,10.0,4040.434251385064,958.1906031370895,9581.906031370894,13622.340282755958,901.4629120175294,0,988
2,10.0,3922.543852362129,911.6657616668533,9116.657616668534,13039.201469030662,863.287506829904,0,924
3,10.0,3811.4389070884595,867.2076204927654,8672.076204927655,12483.515112016114,859.7792501418951,0,924
4,10.0,3711.5125217074633,823.1523522495937,8231.523522495938,11943.036044203402,851.9141127861111,0,924
5,10.0,3621.655035363715,779.9622332057908,7799.622332057907,11421.277367421622,846.994663251054,0,924
6,10.0,3537.424028517154,737.3987396112748,7373.987396112748,10911.411424629901,843.3887986882567,0,920
7,10.0,3454.5677284305116,695.3258558144964,6953.258558144964,10407.826286575475,837.5748565103189,0,912
8,10.0,3372.9818896062607,653.6483582038663,6536.483582038663,9909.465471644924,823.7054437494157,0,892
9,10.0,3294.056026949287,613.6775168681374,6136.775168681374,9430.83119563066,793.6110380844634,0,844
10,10.0,3218.8285030167335,575.8990280160007,5758.9902801600065,8977.818783176739,786.1382263576968,0,832
11,10.0,3145.835923966368,538.8463500872415,5388.463500872414,8534.299424838782,774.1527971164045,0,816
12,10.0,3078.959113052947,503.2014690140933,5032.0146901409325,8110.97380319388,751.9273520901071,0,784
13,10.0,3017.8416088763865,469.26361632805924,4692.636163280593,7710.477772156979,740.1997890214748,0,768
14,10.0,2963.5385678431044,436.502258645478,4365.02258645478,7328.561154297884,725.9612024448376,0,748
15,10.0,2913.5657814316896,405.5707334031998,4055.7073340319985,6969.273115463688,701.733702040263,0,716
16,10.0,2869.505276931514,376.70476985329833,3767.0476985329833,6636.552975464498,672.7460010541099,0,676
17,10.0,2831.83485819022,350.1724990037328,3501.724990037328,6333.559848227548,658.3431194025122,0,660
18,10.0,2799.6979067218067,324.9452514793834,3249.452514793834,6049.15042151564,634.8495510427732,0,628
19,10.0,2772.9851573456317,301.6808852635713,3016.8088526357133,5789.794009981345,613.6519588749826,0,600
20,10.0,2752.3931235567634,279.9599096183215,2799.599096183215,5551.992219739978,591.3541223722966,0,568
21,10.0,2735.5805954048838,260.25873894976814,2602.587389497681,5338.167984902565,563.5113128288143,0,536
22,10.0,2721.725036381453,242.80050302895756,2428.0050302895756,5149.730066671029,536.771305004419,0,496
23,10.0,2709.535406841034,226.80275018927804,2268.0275018927805,4977.562908733815,511.55238384456135,0,460
24,10.0,2699.1297226649012,212.36552170290875,2123.6552170290875,4822.784939693989,496.4751984583882,0,440
25,10.0,2689.7482149638668,198.79907499084584,1987.9907499084584,4677.738964872326,486.3108314736635,0,424
26,10.0,2680.774546253712,186.02891873997982,1860.2891873997983,4541.06373365351,465.526337367439,0,392
27,10.0,2673.3672621632595,174.4838125582429,1744.838125582429,4418.205387745688,462.62026908003793,4,392
28,10.0,2666.399635100542,163.2529397178868,1632.5293971788678,4298.9290322794095,455.5764930972763,4,384
29,10.0,2659.6632620281116,152.8794527051998,1528.794527051998,4188.45778908011,440.1771455621695,4,360
30,10.0,2654.740526609151,143.0826253187396,1430.8262531873959,4085.566779796547,435.7064586927864,4,356
31,10.0,2650.744974307843,133.6506804172601,1336.506804172601,3987.251778480444,434.2912740581608,4,356
32,10.0,2647.5601809583527,124.37425898591681,1243.7425898591682,3891.302770817521,434.2912740581608,4,356
33,10.0,2644.4152701562352,115.20356043711871,1152.0356043711872,3796.4508745274225,429.5948810277891,4,348
34,10.0,2641.9781072524383,106.39384494536569,1063.9384494536569,3705.9165567060954,422.21795717881355,8,340
35,10.0,2640.768566589293,98.53531228235764,985.3531228235763,3626.1216894128693,412.8653683979157,8,324
36,10.0,2640.6452693909714,91.44120341097747,914.4120341097746,3555.057303500746,406.0088329530842,8,316
