iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,10000.0,4162.985653427059,1006.6961840897205,10066961.840897206,10071124.826550633,697592.1972394023,0,996
1,10000.0,4236.48604809825,887.2252331156751,8872252.331156751,8876488.81720485,956134.2645147915,1000,0
2,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
3,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
4,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
5,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
6,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
7,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
8,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
9,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
10,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
11,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
12,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
13,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
14,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
15,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
16,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
17,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
18,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
19,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
20,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
21,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
22,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
23,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
24,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
25,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
26,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
27,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
28,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
29,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
30,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
31,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
32,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
33,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
34,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
35,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
36,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
37,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
38,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
39,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
40,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
41,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
42,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
43,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
44,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
45,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
46,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
47,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
48,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
49,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
50,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
51,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
52,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
53,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
54,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
55,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
56,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
57,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
58,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
59,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
60,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
61,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
62,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
63,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
64,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
65,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
66,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
67,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
68,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
69,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
70,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
71,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
72,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
73,10000.0,4236.731622038946,887.4725179322535,8874725.179322535,8878961.910944574,956134.2645147915,1000,0
74,10000.0,25826.908338682482,16728.763103500598,167287631.035006,167313457.94334468,2168366.448892904,0,4916
