iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,1000.0,4162.985653427059,1006.6961840897205,1006696.1840897205,1010859.1697431476,69932.43914037428,0,996
1,1000.0,4053.6186419269598,718.4843634931549,718484.3634931549,722537.9821350818,87291.70328430872,936,0
2,1000.0,21132.38760913162,12574.95380423507,12574953.804235071,12596086.191844203,202247.42443738648,0,4352
3,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
4,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
5,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
6,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
7,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
8,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
9,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
10,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
11,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
12,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
13,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
14,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
15,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
16,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
17,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
18,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
19,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
20,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
21,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
22,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
23,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
24,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
25,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
26,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
27,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
28,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
29,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
30,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
31,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
32,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
33,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
34,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
35,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
36,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
37,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
38,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
39,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
40,1000.0,21133.549230491713,12576.052825543757,12576052.825543758,12597186.37477425,202247.42443738648,0,4352
41,1000.0,4064.5061247770745,727.6024303640849,727602.4303640849,731666.9364888619,87743.86657610745,940,0
