iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,10000.0,4162.985653427059,1006.6961840897205,10066961.840897206,10071124.826550633,697592.1972394023,0,996
1,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
2,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
3,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
4,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
5,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
6,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
7,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
8,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
9,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
10,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
11,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
12,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
13,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
14,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
15,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
16,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
17,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
18,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
19,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
20,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
21,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
22,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
23,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
24,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
25,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
26,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
27,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
28,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
29,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
30,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
31,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
32,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
33,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
34,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
35,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
36,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
37,10000.0,4318.659057747105,969.9999999999999,9699999.999999998,9704318.659057746,956134.2645147915,1000,0
38,10000.0,28904.115493827085,19544.660533034577,195446605.33034578,195475509.4458396,2245460.6617447273,0,5252
