iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,10.0,1005.3163929731908,0.0,0.0,1005.3163929731908,32.58629605862991,0,996
1,10.0,994.7037594506642,0.0,0.0,994.7037594506642,32.58629605862991,0,988
2,10.0,984.0911259281377,0.0,0.0,984.0911259281377,32.58629605862991,0,980
3,10.0,973.478492405611,0.0,0.0,973.478492405611,32.58629605862991,0,948
4,10.0,962.8658588830845,0.0,0.0,962.8658588830845,32.58629605862991,0,940
5,10.0,952.253225360558,0.0,0.0,952.253225360558,32.58629605862991,0,932
6,10.0,941.6405918380316,0.0,0.0,941.6405918380316,32.58629605862991,0,932
7,10.0,931.0279583155047,0.0,0.0,931.0279583155047,32.58629605862991,0,924
8,10.0,920.4153247929783,0.0,0.0,920.4153247929783,32.58629605862991,0,920
9,10.0,909.8026912704516,0.0,0.0,909.8026912704516,32.58629605862991,0,920
10,10.0,899.1900577479253,0.0,0.0,899.1900577479253,32.58629605862991,0,920
11,10.0,888.5774242253988,0.0,0.0,888.5774242253988,32.58629605862991,0,920
12,10.0,877.964790702872,0.0,0.0,877.964790702872,32.58629605862991,0,920
13,10.0,867.3521571803456,0.0,0.0,867.3521571803456,32.58629605862991,0,908
14,10.0,856.7395236578191,0.0,0.0,856.7395236578191,32.58629605862991,0,900
15,10.0,846.1268901352925,0.0,0.0,846.1268901352925,32.58629605862991,0,888
16,10.0,835.5142566127661,0.0,0.0,835.5142566127661,32.58629605862991,0,880
17,10.0,824.9016230902395,0.0,0.0,824.9016230902395,32.58629605862991,0,876
18,10.0,814.2889895677129,0.0,0.0,814.2889895677129,32.58629605862991,0,876
19,10.0,803.6763560451864,0.0,0.0,803.6763560451864,32.58629605862991,0,856
20,10.0,793.0637225226599,0.0,0.0,793.0637225226599,32.58629605862991,0,848
21,10.0,782.4510890001332,0.0,0.0,782.4510890001332,32.58629605862991,0,840
22,10.0,771.8384554776067,0.0,0.0,771.8384554776067,32.58629605862991,0,824
23,10.0,761.2258219550802,0.0,0.0,761.2258219550802,32.58629605862991,0,816
24,10.0,750.6131884325537,6.250678759997509e-06,6.25067875999751e-05,750.6132509393412,32.58022554029346,4,804
25,10.0,740.0022121096357,0.0012668475096017675,0.012668475096017675,740.0148805847317,32.50059998657549,4,788
26,10.0,729.413171056656,0.004628068803948105,0.04628068803948105,729.4594517446955,32.42386842300344,4,772
27,10.0,718.8456307424165,0.009964921075205265,0.09964921075205266,718.9452799531686,32.349930877076616,4,772
28,10.0,708.2991652436532,0.017158157695524142,0.17158157695524143,708.4707468206084,32.27869043915548,4,772
29,10.0,697.7733570745161,0.026094036749603623,0.2609403674960362,698.0342974420121,32.21005319499607,4,764
30,10.0,687.2677970194259,0.03666408871826288,0.36664088718262877,687.6344379066085,32.14392815804003,4,740
31,10.0,676.782083969243,0.0487648935996319,0.48764893599631903,677.2697329052393,32.08022720159165,4,732
32,10.0,666.3158247606806,0.062297867091321756,0.6229786709132176,666.9388034315938,32.018864991006836,4,708
33,10.0,655.8686340189004,0.0771690554718379,0.771690554718379,656.6403245736187,31.959758916012245,4,684
34,10.0,645.4401340032252,0.093288938833815,0.93288938833815,646.3730233915634,31.902829023265976,4,676
35,10.0,635.0299544559093,0.11057224233539993,1.1057224233539993,636.1356768792633,31.847997949264325,4,676
36,10.0,624.6377331646795,0.12893767368971135,1.2893767368971134,625.9271099015766,31.795191077266097,4,652
37,10.0,614.2631145925025,0.14830786303075316,1.4830786303075316,615.74619322281,31.744336091928513,4,604
38,10.0,603.905749930787,0.16860919542944128,1.6860919542944128,605.5918418850814,31.69536297426467,4,588
39,10.0,593.5652972827963,0.1897716219896126,1.897716219896126,595.4630135026924,31.648204033717363,4,556
40,10.0,583.2414217932879,0.21172847801307834,2.1172847801307833,585.3587065734188,31.602793900880602,4,544
41,10.0,572.9337960135924,0.23441627064848491,2.344162706484849,575.2779587200773,31.55906956695258,4,528
42,10.0,562.6420978442543,0.2577747385558364,2.577747385558364,565.2198452298127,31.516969920102213,4,520
43,10.0,552.3660124446719,0.28174651641931703,2.8174651641931705,555.1834776088651,31.476436083148304,4,520
44,10.0,542.1052304490294,0.307249844036925,3.07249844036925,545.1777288893986,31.36065944853591,12,508
45,10.0,531.8946094667795,0.33483541512315174,3.3483541512315176,535.242963618011,31.239461637873642,12,500
46,10.0,521.7398703432466,0.3641537451536502,3.641537451536502,525.3814077947831,31.073099408608012,16,484
47,10.0,511.660792653656,0.39691519833927025,3.9691519833927025,515.6299446370488,30.876345825613736,16,468
48,10.0,501.6725135961732,0.4322082809791583,4.322082809791583,505.9945964059648,30.702862121928916,16,468
