iteration,penalty_weight,original_objective,raw_penalty,weighted_penalty,penalized_objective,gradient_norm,undercured_voxels,overcured_voxels
0,10000.0,1005.3163929731908,0.0,0.0,1005.3163929731908,32.58629605862991,0,996
1,10000.0,994.7037594506642,0.0,0.0,994.7037594506642,32.58629605862991,0,988
2,10000.0,984.0911259281377,0.0,0.0,984.0911259281377,32.58629605862991,0,980
3,10000.0,973.478492405611,0.0,0.0,973.478492405611,32.58629605862991,0,948
4,10000.0,962.8658588830845,0.0,0.0,962.8658588830845,32.58629605862991,0,940
5,10000.0,952.253225360558,0.0,0.0,952.253225360558,32.58629605862991,0,932
6,10000.0,941.6405918380316,0.0,0.0,941.6405918380316,32.58629605862991,0,932
7,10000.0,931.0279583155047,0.0,0.0,931.0279583155047,32.58629605862991,0,924
8,10000.0,920.4153247929783,0.0,0.0,920.4153247929783,32.58629605862991,0,920
9,10000.0,909.8026912704516,0.0,0.0,909.8026912704516,32.58629605862991,0,920
10,10000.0,899.1900577479253,0.0,0.0,899.1900577479253,32.58629605862991,0,920
11,10000.0,888.5774242253988,0.0,0.0,888.5774242253988,32.58629605862991,0,920
12,10000.0,877.964790702872,0.0,0.0,877.964790702872,32.58629605862991,0,920
13,10000.0,867.3521571803456,0.0,0.0,867.3521571803456,32.58629605862991,0,908
14,10000.0,856.7395236578191,0.0,0.0,856.7395236578191,32.58629605862991,0,900
15,10000.0,846.1268901352925,0.0,0.0,846.1268901352925,32.58629605862991,0,888
16,10000.0,835.5142566127661,0.0,0.0,835.5142566127661,32.58629605862991,0,880
17,10000.0,824.9016230902395,0.0,0.0,824.9016230902395,32.58629605862991,0,876
18,10000.0,814.2889895677129,0.0,0.0,814.2889895677129,32.58629605862991,0,876
19,10000.0,803.6763560451864,0.0,0.0,803.6763560451864,32.58629605862991,0,856
20,10000.0,793.0637225226599,0.0,0.0,793.0637225226599,32.58629605862991,0,848
21,10000.0,782.4510890001332,0.0,0.0,782.4510890001332,32.58629605862991,0,840
22,10000.0,771.8384554776067,0.0,0.0,771.8384554776067,32.58629605862991,0,824
23,10000.0,761.2258219550802,0.0,0.0,761.2258219550802,32.58629605862991,0,816
24,10000.0,750.6131884325537,6.250678759997509e-06,0.06250678759997509,750.6756952201537,30.874653569852782,4,804
25,10000.0,742.9162367492212,0.0,0.0,742.9162367492212,32.58629605862991,0,788
26,10000.0,731.0555107492087,0.00034994194768709583,3.4994194768709583,734.5549302260796,119.08767654044614,4,780
27,10000.0,761.187388462045,0.0,0.0,761.187388462045,32.58629605862991,0,836
28,10000.0,746.9450378918598,0.0,0.0,746.9450378918598,32.58629605862991,0,828
29,10000.0,732.9801812476436,0.0,0.0,732.9801812476436,32.58629605862991,0,812
30,10000.0,719.3266312205528,0.0,0.0,719.3266312205528,32.58629605862991,0,796
31,10000.0,705.9004181917154,0.0,0.0,705.9004181917154,32.58629605862991,0,764
32,10000.0,692.732655474953,0.0,0.0,692.732655474953,32.58629605862991,0,748
33,10000.0,679.6723633834239,0.0,0.0,679.6723633834239,32.58629605862991,0,732
34,10000.0,666.8275259297086,0.0,0.0,666.8275259297086,32.58629605862991,0,716
35,10000.0,654.1690628478691,0.0,0.0,654.1690628478691,32.58629605862991,0,700
36,10000.0,641.7581879407174,0.0,0.0,641.7581879407174,32.58629605862991,0,684
37,10000.0,629.590228365422,0.0,0.0,629.590228365422,32.58629605862991,0,636
38,10000.0,617.6292561093718,0.0,0.0,617.6292561093718,32.58629605862991,0,612
39,10000.0,606.1966973810561,0.002562510954106383,25.62510954106383,631.8218069221199,332.8818753542884,4,580
40,10000.0,705.9700524441021,0.0,0.0,705.9700524441021,32.58629605862991,0,788
41,10000.0,691.6704037142308,0.0,0.0,691.6704037142308,32.58629605862991,0,756
42,10000.0,677.3707549843597,0.0,0.0,677.3707549843597,32.58629605862991,0,732
43,10000.0,663.1025110250848,0.0,0.0,663.1025110250848,32.58629605862991,0,692
44,10000.0,648.8811262057054,0.0,0.0,648.8811262057054,32.58629605862991,0,660
45,10000.0,634.7212213292205,0.0,0.0,634.7212213292205,32.58629605862991,0,644
46,10000.0,620.7285497123817,0.0,0.0,620.7285497123817,32.58629605862991,0,620
47,10000.0,606.8691224255034,0.0,0.0,606.8691224255034,32.58629605862991,0,588
48,10000.0,593.1612980254533,0.0,0.0,593.1612980254533,32.58629605862991,0,588
49,10000.0,579.4915456502611,0.0,0.0,579.4915456502611,32.58629605862991,0,576
50,10000.0,565.9269561087696,0.0,0.0,565.9269561087696,32.58629605862991,0,568
51,10000.0,552.4637659581219,0.0,0.0,552.4637659581219,32.58629605862991,0,552
52,10000.0,539.0079659859935,0.0,0.0,539.0079659859935,32.58629605862991,0,536
53,10000.0,525.7603825945714,0.0,0.0,525.7603825945714,32.58629605862991,0,528
54,10000.0,512.5747424619435,0.0,0.0,512.5747424619435,32.58629605862991,0,504
55,10000.0,499.4307588416167,0.0,0.0,499.4307588416167,32.58629605862991,0,488
56,10000.0,486.3314092659981,0.0024962480741076622,24.96248074107662,511.2938900070747,385.8823746348659,8,472
57,10000.0,697.0320765288669,0.0,0.0,697.0320765288669,32.58629605862991,0,804
58,10000.0,672.1191764075454,0.0,0.0,672.1191764075454,32.58629605862991,0,780
59,10000.0,648.2044699684532,0.0,0.0,648.2044699684532,32.58629605862991,0,712
60,10000.0,625.5804343264169,0.0,0.0,625.5804343264169,32.58629605862991,0,676
61,10000.0,604.1474698099807,0.0,0.0,604.1474698099807,32.58629605862991,0,648
62,10000.0,583.3239746479298,0.0,0.0,583.3239746479298,32.58629605862991,0,620
63,10000.0,563.4238953826102,0.0,0.0,563.4238953826102,32.58629605862991,0,580
64,10000.0,544.4510314448385,0.0013429063650193251,13.429063650193251,557.8800950950317,233.81117224127763,4,564
65,10000.0,641.8128264665859,0.0,0.0,641.8128264665859,32.58629605862991,0,688
66,10000.0,617.9672586917618,0.0,0.0,617.9672586917618,32.58629605862991,0,644
67,10000.0,594.9791015783393,0.0,0.0,594.9791015783393,32.58629605862991,0,608
68,10000.0,572.9547841983001,0.0,0.0,572.9547841983001,32.58629605862991,0,596
69,10000.0,552.0403941144334,0.0,0.0,552.0403941144334,32.58629605862991,0,580
70,10000.0,532.1580810465559,0.0,0.0,532.1580810465559,32.58629605862991,0,524
71,10000.0,512.8605331406047,0.0,0.0,512.8605331406047,32.58629605862991,0,500
72,10000.0,494.291995953516,0.0,0.0,494.291995953516,32.58629605862991,0,464
73,10000.0,476.13102226582225,0.0,0.0,476.13102226582225,32.58629605862991,0,432
74,10000.0,458.7751216899862,0.00012325955173612228,1.2325955173612229,460.0077172073474,67.18552809604324,4,416
75,10000.0,469.407702069013,0.0,0.0,469.407702069013,32.58629605862991,0,416
76,10000.0,449.09095105374627,0.0037233032197388446,37.23303219738845,486.32398325113473,400.0473853391365,4,388
77,10000.0,609.0119391754151,0.0,0.0,609.0119391754151,32.58629605862991,0,688
78,10000.0,587.5307834022341,0.009185892987096201,91.85892987096202,679.3897132731961,634.0765525971801,4,644
79,10000.0,874.7673110298892,0.0,0.0,874.7673110298892,32.58629605862991,0,1192
80,10000.0,846.9023501503677,0.0,0.0,846.9023501503677,32.58629605862991,0,1148
81,10000.0,819.5442510194275,0.0,0.0,819.5442510194275,32.58629605862991,0,1132
82,10000.0,792.8622410597501,0.0,0.0,792.8622410597501,32.58629605862991,0,1084
83,10000.0,766.9206299682562,0.0,0.0,766.9206299682562,32.58629605862991,0,1040
84,10000.0,742.1632356455968,0.0,0.0,742.1632356455968,32.58629605862991,0,976
85,10000.0,718.7649531010893,0.0,0.0,718.7649531010893,32.58629605862991,0,904
86,10000.0,696.6433794930049,0.0,0.0,696.6433794930049,32.58629605862991,0,880
87,10000.0,675.1204237505217,0.0,0.0,675.1204237505217,32.58629605862991,0,800
88,10000.0,654.2254846769273,0.0,0.0,654.2254846769273,32.58629605862991,0,748
89,10000.0,633.8843000015964,0.00469249474093739,46.9249474093739,680.8092474109703,447.70393062119024,4,700
90,10000.0,851.7866624093967,0.0,0.0,851.7866624093967,32.58629605862991,0,1112
91,10000.0,825.3710448763336,0.0,0.0,825.3710448763336,32.58629605862991,0,1076
92,10000.0,799.5744465275076,0.0,0.0,799.5744465275076,32.58629605862991,0,1040
93,10000.0,774.1950776612944,0.0,0.0,774.1950776612944,32.58629605862991,0,1016
94,10000.0,749.2782838468256,0.0,0.0,749.2782838468256,32.58629605862991,0,952
95,10000.0,725.017249077992,0.0,0.0,725.017249077992,32.58629605862991,0,920
96,10000.0,701.5129033243029,0.0,0.0,701.5129033243029,32.58629605862991,0,880
97,10000.0,678.2391969253504,0.0,0.0,678.2391969253504,32.58629605862991,0,840
98,10000.0,655.510041087926,0.0,0.0,655.510041087926,32.58629605862991,0,808
99,10000.0,633.3439616482949,0.0,0.0,633.3439616482949,32.58629605862991,0,748
100,10000.0,612.0038049492417,0.0,0.0,612.0038049492417,32.58629605862991,0,708
